Year,Month,Projection Cycle,Project Number,Project (English),Project (Spanish),Operation Number,Region,IDB Country,Country,Country (English),Country (Spanish),Department,Responsible Unit,Responsible Unit Name,Project Type,Project Type (English),Project Type (Spanish),Fund,Fund (English),Fund (Spanish),Lending Type,Lending Type (English),Lending Type (Spanish),Lending Instrument,Lending Instrument (English),Lending Instrument (Spanish),Modality,Modality (English),Modality (Spanish),Project Phase,Project Phase (English),Project Phase (Spanish),Project Stage,Project Stage (English),Project Stage (Spanish),Parent Operation Number,Project Category,Attribute Filter Value,Approval Year,Transaction Year,Transaction Month,Transaction Date,Recent Disbursement Request Value Date,IS Parent Child Operation,IS SubLoan Exist,IS FIN Processing,IS Agreed Projection,IS Projection,Projection Amount (USEQ),Baseline Projection Amount (USEQ),Disbursed Amount (USEQ),Available Amount (USEQ),Available Amount (Apprvd),Minimum Pending Justification Amount,DW Update Timestamp,udr_cd
2026,6,202606,GU0134,Municipal Development,Desarrollo Municipal,1217/OC-GU-2,CID,GU,GT,Guatemala,Guatemala,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,CO,Closed (all the Operations are closed),Cerrado (todas las operaciones están cerradas),1217/OC-GU,A,,1999,2010,3,3/31/2010 0:00,,Parent Operation,N,Y,N,N,0,0,280316.18,0,0,,9/22/2022,CGU
2026,6,202606,BO-L1007,Consolidation of Institutional Reform in the Revenue Area,Consolidación Reformas Institucionales Area Ingresos Públicos,1743/SF-BO,CAN,BO,BO,Bolivia,Bolivia,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,FSO,Fund for Special Operations,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,PDL,PDL (Performance Driven Loan),PDL (Performance Driven Loan),EXEC_PH,Execution,Execution,CO,Closed (all the Operations are closed),Cerrado (todas las operaciones están cerradas),,A,,2006,2009,9,9/30/2009 0:00,,Parent Operation,N,Y,N,N,0,0,9000,0,0,,9/22/2022,CBO
2026,6,202606,AR-L1285,Provincial Management Strengthening Program II,Programa de Fortalecimiento de la Gestión Provincial II,4753/OC-AR,CSC,AR,AR,Argentina,Argentina,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),,A,,2019,2026,5,5/31/2026 0:00,10/9/2025 0:00,Parent Operation,N,Y,Y,Y,0,0,0,110200521.5,110200521.5,2942240.42,2/28/2026,CSC/CAR
2026,6,202606,AR-L1285,Provincial Management Strengthening Program II,Programa de Fortalecimiento de la Gestión Provincial II,4753/OC-AR,CSC,AR,AR,Argentina,Argentina,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),,A,,2019,2027,9,9/30/2027 0:00,10/9/2025 0:00,Parent Operation,N,Y,Y,Y,0,56383000,0,110200521.5,110200521.5,2942240.42,2/28/2026,CSC/CAR
2026,6,202606,BR-L1527,Fiscal Management Modernization Project of the State of Paraná - PROFISCO II PR,Proyecto de Modernización de la Gestión Fiscal del Estado de Paraná - PROFISCO II PR,4951/OC-BR,CSC,BR,BR,Brazil,Brasil,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),,A,,2019,2026,4,4/30/2026 0:00,12/17/2025 0:00,Parent Operation,N,Y,Y,Y,0,0,0,9820448.19,9820448.19,3878623.77,2/28/2026,CSC/CBR
2026,6,202606,BR-L1525,Fiscal Management Modernization Project for the State of Amapá – PROFISCO II – AP,Proyecto de Modernización de la Gestión Fiscal del Estado de Amapá ― PROFISCO II - AP,4930/OC-BR,CSC,BR,BR,Brazil,Brasil,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),,A,,2019,2023,2,2/28/2023 0:00,11/3/2025 0:00,Parent Operation,N,Y,N,Y,0,0,0,22655432.57,22655432.57,5155068.68,6/16/2026,CSC/CBR
2026,6,202606,BR-L1525,Fiscal Management Modernization Project for the State of Amapá – PROFISCO II – AP,Proyecto de Modernización de la Gestión Fiscal del Estado de Amapá ― PROFISCO II - AP,4930/OC-BR,CSC,BR,BR,Brazil,Brasil,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),,A,,2019,2025,3,3/31/2025 0:00,11/3/2025 0:00,Parent Operation,N,Y,N,Y,0,0,0,22655432.57,22655432.57,5155068.68,6/16/2026,CSC/CBR
2026,6,202606,BR-L1533,Fiscal Management Modernization Project for the State of Bahia – PROFISCO II – BA,Proyecto de Modernización de la Gestión Fiscal del Estado de Bahia ― PROFISCO II - BA,4970/OC-BR,CSC,BR,BR,Brazil,Brasil,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),,A,,2020,2020,6,6/30/2020 0:00,3/9/2026 0:00,Parent Operation,N,Y,N,Y,0,0,0,18300000,18300000,0,6/16/2026,CSC/CBR
2026,6,202606,BR-L1349,PROFISCO PMIMF - Integrated Modernization Program of the Finance Ministry,PROFISCO PMIMF - Programa de Modernización Integrada del Ministerio de Hacienda,3142/OC-BR,CSC,BR,BR,Brazil,Brasil,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,CO,Closed,Cerrado,,A,,2013,2017,4,4/30/2017 0:00,1/27/2021 14:12,Parent Operation,N,Y,N,N,0,0,1500000,0,0,,9/22/2022,CBR
2026,6,202606,PE-L1106,Improving Budgetary Information Service for Remuneration on Public Sector,Mejoramiento del Servicio de Información Presupuestaria de Planillas Sector Púb,2991/OC-PE,CAN,PE,PE,Peru,Perú,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,CO,Closed,Cerrado,,A,,2013,2015,6,6/30/2015 0:00,1/27/2021 14:12,Parent Operation,N,Y,N,N,0,0,320000,0,0,,9/22/2022,CPE
2026,6,202606,BR-L1240,"PROFISCO-Rondônia - State of Rondônia Tax, Financial and Property Administration",PROFISCO-Rondônia - Proyecto de Modernizacion de la Administracion Tributaria,2370/OC-BR,CSC,BR,BR,Brazil,Brasil,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,CO,Closed,Cerrado,,A,,2010,2017,12,12/31/2017 0:00,1/27/2021 14:12,Parent Operation,N,Y,N,N,0,0,1065000,0,0,,9/22/2022,CBR
2026,6,202606,BR-L1527,Fiscal Management Modernization Project of the State of Paraná - PROFISCO II PR,Proyecto de Modernización de la Gestión Fiscal del Estado de Paraná - PROFISCO II PR,4951/OC-BR,CSC,BR,BR,Brazil,Brasil,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),,A,,2019,2023,11,11/30/2023 0:00,12/17/2025 0:00,Parent Operation,N,Y,N,N,0,0,6762224.53,9820448.19,9820448.19,3878623.77,12/30/2023,CSC/CBR
2026,6,202606,NI-L1013,Multiphase Low-Income Housing Program - Fase II,Programa Multifase de Vivienda para Poblaciones de Bajos Ingresos Fase II,1944/BL-NI,CID,NI,NI,Nicaragua,Nicaragua,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,CO,Closed (all the Operations are closed),Cerrado (todas las operaciones están cerradas),,A,,2007,2009,4,4/30/2009 0:00,,Parent Operation,N,Y,N,N,0,0,191950.71,0,0,,9/22/2022,CNI
2026,6,202606,PE-L1106,Improving Budgetary Information Service for Remuneration on Public Sector,Mejoramiento del Servicio de Información Presupuestaria de Planillas Sector Púb,2991/OC-PE,CAN,PE,PE,Peru,Perú,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,CO,Closed,Cerrado,,A,,2013,2016,10,10/31/2016 0:00,1/27/2021 14:12,Parent Operation,N,Y,N,N,0,0,2700000,0,0,,9/22/2022,CPE
2026,6,202606,ME-L1047,Program to Support Results-based Budgeting - Phase I,Programa de Apoyo al Presupuesto Basado en Resultados - Fase I,2043/OC-ME,CID,ME,MX,Mexico,México,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,CO,Closed (all the Operations are closed),Cerrado (todas las operaciones están cerradas),,A,,2008,2009,12,12/31/2009 0:00,,Parent Operation,N,Y,N,N,0,0,163015.54,0,0,,9/22/2022,CME
2026,6,202606,BA-L1004,Modernization of the Barbados National Procurement System,Modernización del Sistema Nacional de Adquisiciones,2099/OC-BA,CCB,BA,BB,Barbados,Barbados,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,SEF,SEF (Sector Facility),SEF (Facilidad del sector),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),,A,,2008,2016,9,9/30/2016 0:00,,Parent Operation,N,Y,N,N,0,0,131479.35,0,0,,9/22/2022,CBA
2026,6,202606,PR-L1192,Program for Consolidation of the National Income Tax Office (DNIT),Programa de Consolidación de la Dirección Nacional de Ingresos Tributarios (DNIT),5940/OC-PR,CSC,PR,PY,Paraguay,Paraguay,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),,A,,2024,2025,12,12/31/2025 0:00,12/8/2025 0:00,Parent Operation,N,Y,N,N,0,0,561384,29438616,29438616,449107.2,1/1/2026,CSC/CPR
2026,6,202606,AR-L1285,Provincial Management Strengthening Program II,Programa de Fortalecimiento de la Gestión Provincial II,4753/OC-AR,CSC,AR,AR,Argentina,Argentina,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),,A,,2019,2026,11,11/30/2026 0:00,10/9/2025 0:00,Parent Operation,N,Y,Y,Y,0,0,0,110200521.5,110200521.5,2942240.42,2/28/2026,CSC/CAR
2026,6,202606,AR-L1285,Provincial Management Strengthening Program II,Programa de Fortalecimiento de la Gestión Provincial II,4753/OC-AR,CSC,AR,AR,Argentina,Argentina,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),,A,,2019,2027,1,1/31/2027 0:00,10/9/2025 0:00,Parent Operation,N,Y,Y,Y,0,0,0,110200521.5,110200521.5,2942240.42,2/28/2026,CSC/CAR
2026,6,202606,ME-L1309,Program to Strengthen the Fiscal Performance of Subnational Governments,Programa de Fortalecimiento del Desempeño Fiscal de los Gobiernos Subnacionales,6106/OC-ME-DE,CID,ME,MX,Mexico,México,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,APPS,Approved/Pending Signature,Aprobado/Pendiente de Firma,,A,,2023,2023,7,7/31/2023 0:00,,Parent Operation,N,Y,N,Y,0,0,0,,,,6/16/2026,CID/CME
2026,6,202606,ME-L1309,Program to Strengthen the Fiscal Performance of Subnational Governments,Programa de Fortalecimiento del Desempeño Fiscal de los Gobiernos Subnacionales,6106/OC-ME-DE,CID,ME,MX,Mexico,México,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,APPS,Approved/Pending Signature,Aprobado/Pendiente de Firma,,A,,2023,2025,3,3/31/2025 0:00,,Parent Operation,N,Y,N,Y,0,0,0,,,,6/16/2026,CID/CME
2026,6,202606,ME-L1309,Program to Strengthen the Fiscal Performance of Subnational Governments,Programa de Fortalecimiento del Desempeño Fiscal de los Gobiernos Subnacionales,6106/OC-ME-DE,CID,ME,MX,Mexico,México,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,APPS,Approved/Pending Signature,Aprobado/Pendiente de Firma,,A,,2023,2026,5,5/31/2026 0:00,,Parent Operation,N,Y,N,Y,0,0,0,,,,6/16/2026,CID/CME
2026,6,202606,BR-L1575,Program to Promote Fiscal Sustainability and Enhance the Effectiveness of Public Expenditure in the Município of Recife,Programa de Promoción de la Sostenibilidad Fiscal y Mejoría de la Efectividad del Gasto Público del Municipio de Recife,5636/OC-BR,CSC,BR,BR,Brazil,Brasil,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,PBL,Policy-Based Loan,Préstamo de Apoyo a Reformas de Política,PBL,PBL (Policy Based Loan),PBL (Regular),EXEC_PH,Execution,Execution,CO,Closed,Cerrado,,A,,2022,2025,7,7/31/2025 0:00,12/5/2024 0:00,Parent Operation,N,Y,N,Y,0,0,0,0,0,,6/16/2026,CSC/CBR
2026,6,202606,BR-L1502,Fiscal Management Modernization Program For The State Of Ceará– Profisco II - CE,Programa De Modernización De La Gestión Fiscal Del Estado De Ceará – Profisco II – CE,4436/OC-BR,CSC,BR,BR,Brazil,Brasil,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,CO,Closed,Cerrado,,A,,2017,2022,7,7/31/2022 0:00,2/28/2025 15:15,Parent Operation,N,Y,N,Y,0,0,0,0,0,,6/16/2026,CSC/CBR
2026,6,202606,BR-L1502,Fiscal Management Modernization Program For The State Of Ceará– Profisco II - CE,Programa De Modernización De La Gestión Fiscal Del Estado De Ceará – Profisco II – CE,4436/OC-BR,CSC,BR,BR,Brazil,Brasil,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,CO,Closed,Cerrado,,A,,2017,2024,9,9/30/2024 0:00,2/28/2025 15:15,Parent Operation,N,Y,N,Y,0,0,0,0,0,,6/16/2026,CSC/CBR
2026,6,202606,BR-L1502,Fiscal Management Modernization Program For The State Of Ceará– Profisco II - CE,Programa De Modernización De La Gestión Fiscal Del Estado De Ceará – Profisco II – CE,4436/OC-BR,CSC,BR,BR,Brazil,Brasil,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,CO,Closed,Cerrado,,A,,2017,2024,10,10/31/2024 0:00,2/28/2025 15:15,Parent Operation,N,Y,N,Y,0,0,0,0,0,,6/16/2026,CSC/CBR
2026,6,202606,BR-L1502,Fiscal Management Modernization Program For The State Of Ceará– Profisco II - CE,Programa De Modernización De La Gestión Fiscal Del Estado De Ceará – Profisco II – CE,4436/OC-BR,CSC,BR,BR,Brazil,Brasil,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,CO,Closed,Cerrado,,A,,2017,2025,4,4/30/2025 0:00,2/28/2025 15:15,Parent Operation,N,Y,N,Y,0,0,0,0,0,,6/16/2026,CSC/CBR
2026,6,202606,ME-L1111,"Subnational Credit for Infrastructure, Public Services and Projects- III","Programa de Crédito Subnacional para Infraestructura Pública, Servicios Públicos",3313/OC-ME,CID,ME,MX,Mexico,México,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,CO,Closed,Cerrado,,A,,2014,2020,9,9/30/2020 0:00,7/8/2015 0:00,Parent Operation,N,Y,N,Y,0,0,0,0,0,,6/16/2026,CID/CME
2026,6,202606,GU0134,Municipal Development,Desarrollo Municipal,1217/OC-GU-1,CID,GU,GT,Guatemala,Guatemala,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,CO,Closed (all the Operations are closed),Cerrado (todas las operaciones están cerradas),1217/OC-GU,A,,1999,2010,5,5/31/2010 0:00,,Parent Operation,N,Y,N,N,0,0,394386.8,0,0,,9/22/2022,CGU
