yr,mth,projection_cycle,project_number,project_engl_nm,project_spanish_nm,operation_number,country_cd,country_engl_nm,country_spanish_nm,region,project_type_cd,project_type_engl_nm,project_type_spanish_nm,responsible_unit,responsible_unit_nm,department_cd,vp_org_unit_cd,pipe_year,sector_cd,sector_engl_nm,sector_spanish_nm,lending_type_cd,lending_type_engl_nm,lending_type_spanish_nm,lending_instrument_cd,lending_instrument_engl_nm,lending_instrument_spanish_nm,modality_cd,modality_engl_nm,modality_spanish_nm,taxonomy_cd,taxonomy_engl_nm,taxonomy_spanish_nm,financial_instrument_cd,financial_instrument_engl_nm,project_status_cd,project_status_engl_nm,project_status_spanish_nm,project_execution_status,project_execution_status_engl_nm,project_execution_status_spanish_nm,project_phase_cd,project_phase_engl_nm,project_phase_spanish_nm,project_stage_cd,project_stage_engl_nm,project_stage_spanish_nm,approval_year,transaction_year,transaction_month,transaction_date,approved_crncy_cd,approved_crncy_engl_nm,approved_crncy_spanish_nm,reporting_crncy_cd,reporting_crncy_engl_nm,reporting_crncy_spanish_nm,fund_cd,fund_engl_nm,fund_spanish_nm,projection_amnt_apprvd_crncy,projection_amnt_rpt_crncy,projection_amnt_useq,baseline_projection_amnt_apprvd_crncy,baseline_projection_amnt_rpt_crncy,baseline_projection_amnt_useq,disbursed_amnt_apprvd_crncy,disbursed_amnt_rpt_crncy,disbursed_amnt_useq,disbursed_ytd_amnt_apprvd_crncy,disbursed_ytd_amnt_rpt_crncy,disbursed_ytd_amnt_useq,is_projection,is_agreed_projection,convrgnc_disb_proj_id,dw_crte_ts,dw_updt_ts,udr_cd,idb_country_cd,parnt_operation_number,fin_processing,sub_loans_exist
2020,2,202002,BR-L1534,Fiscal Management Modernization Project for the State of Rio Grande do Sul – PROFISCO II – RS,Proyecto de Mejora y Fortalecimiento de la Gestión Fiscal del Estado de Rio Grande do Sul - PROFISCO II-RS,4961/OC-BR,BR,Brazil,Brasil,CSC,LON,Loan,Préstamo,IFD/FMM,Fiscal Management,IFD,VPS,2019,RM-FIS,FISCAL POLICY FOR SUSTAINABILITY AND GROWTH,POLÍTICA FISCAL PARA LA SOSTENIBILIDAD Y EL CRECIMIENTO,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP,N/A,Not Applicable,Not Applicable,FFF,Flexible Financing Facility,ACTIVE,ACTIVE,ACTIVO,A,ACTIVE,ACTIVO,EXEC_PH,Execution,Execution,APPLA,Approved/Pending prior Legislative Approval,Aprobado/Pendiente Aprobación Legislativa Previa,2019,2024,1,1/31/2024 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,ORC,Ordinary Capital,,0,0,0,0,0,0,0,0,0,0,0,0,Y,Y,48569,3/2/2020 9:47,3/2/2020 9:47,CBR,BR,,,
2019,2,201902,BR-L1377,National Prog. to Support the Adm and Fiscal Manag Brazilian MunicipiosPNAFM III,Prog. Nacional de Apoyo a la Gestión Adm y Fiscal Municipios Brasileños PNAFMIII,3391/OC-BR,BR,Brazil,Brasil,CSC,LON,Loan,Préstamo,IFD/FMM,Fiscal Management,IFD,VPS,2014,RM-FIS,FISCAL POLICY FOR SUSTAINABILITY AND GROWTH,POLÍTICA FISCAL PARA LA SOSTENIBILIDAD Y EL CRECIMIENTO,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,PFM,PFM (Multi-Phase Lending Project),PFM,N/A,Not Applicable,Not Applicable,FFF,Flexible Financing Facility,ACTIVE,ACTIVE,ACTIVO,A,ACTIVE,ACTIVO,EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),2014,2022,3,3/31/2022 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,ORC,Ordinary Capital,,0,0,0,15000000,15000000,15000000,0,0,0,0,0,0,Y,Y,4825,7/10/2019 20:51,7/10/2019 20:51,CBR,BR,,,
2024,2,202402,EC-L1230,PROGRAM TO ENHANCE FISCAL CAPACITY FOR PUBLIC INVESTMENT,PROGRAMA DE LA MEJORA DE LA CAPACIDAD FISCAL PARA LA INVERSIÓN PÚBLICA,4670/OC-EC,EC,Ecuador,Ecuador,CAN,LON,Loan Operation,Operación de Préstamo,IFD/FMM,Fiscal Management,IFD,VPS,2018,RM-FIS,FISCAL POLICY FOR SUSTAINABILITY AND GROWTH,POLÍTICA FISCAL PARA LA SOSTENIBILIDAD Y EL CRECIMIENTO,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),N/A,Not Applicable,Not Applicable,FFF,Flexible Financing Facility,ACTIVE,ACTIVE,ACTIVO,A,ACTIVE,ACTIVO,EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),2018,2024,7,7/31/2024 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,ORC,Ordinary Capital,,0,0,0,1415000,1415000,1415000,0,0,0,0,0,0,Y,Y,38675,3/1/2024 10:06,3/1/2024 10:06,CAN/CEC,EC,,Y,Y
2024,2,202402,EC-L1230,PROGRAM TO ENHANCE FISCAL CAPACITY FOR PUBLIC INVESTMENT,PROGRAMA DE LA MEJORA DE LA CAPACIDAD FISCAL PARA LA INVERSIÓN PÚBLICA,4670/OC-EC-1,EC,Ecuador,Ecuador,CAN,LON,Loan Operation,Operación de Préstamo,IFD/FMM,Fiscal Management,IFD,VPS,2018,RM-FIS,FISCAL POLICY FOR SUSTAINABILITY AND GROWTH,POLÍTICA FISCAL PARA LA SOSTENIBILIDAD Y EL CRECIMIENTO,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),N/A,Not Applicable,Not Applicable,FFF,Flexible Financing Facility,ACTIVE,ACTIVE,ACTIVO,A,ACTIVE,ACTIVO,EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),2018,2026,1,1/31/2026 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,ORC,Ordinary Capital,,0,0,0,0,0,0,0,0,0,0,0,0,Y,Y,154770,3/1/2024 10:06,3/1/2024 10:06,CAN/CEC,EC,4670/OC-EC,N,N
2022,2,202202,AR-L1248,Provincial Management Strengthening Program,Programa de Fortalecimiento de la Gestión Provincial,3835/OC-AR,AR,Argentina,Argentina,CSC,LON,Loan Operation,Operación de Préstamo,IFD/FMM,Fiscal Management,IFD,VPS,2016,RM-DES,DECENTRALIZATION & INTERGOVERNMENTAL RELATIONS,DESCENTRALIZACIÓN Y RELACIONES INTERGUBERNAMENTALES,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),N/A,Not Applicable,Not Applicable,FFF,Flexible Financing Facility,ACTIVE,ACTIVE,ACTIVO,A,ACTIVE,ACTIVO,EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),2016,2024,2,2/29/2024 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,ORC,Ordinary Capital,,0,0,0,6947000,6947000,6947000,0,0,0,0,0,0,Y,Y,65925,9/10/2022 9:44,9/10/2022 9:44,CSC/CAR,AR,,Y,N
2022,2,202202,AR-L1248,Provincial Management Strengthening Program,Programa de Fortalecimiento de la Gestión Provincial,3835/OC-AR,AR,Argentina,Argentina,CSC,LON,Loan Operation,Operación de Préstamo,IFD/FMM,Fiscal Management,IFD,VPS,2016,RM-DES,DECENTRALIZATION & INTERGOVERNMENTAL RELATIONS,DESCENTRALIZACIÓN Y RELACIONES INTERGUBERNAMENTALES,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),N/A,Not Applicable,Not Applicable,FFF,Flexible Financing Facility,ACTIVE,ACTIVE,ACTIVO,A,ACTIVE,ACTIVO,EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),2016,2025,2,2/28/2025 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,ORC,Ordinary Capital,,0,0,0,0,0,0,0,0,0,0,0,0,Y,Y,65937,9/10/2022 9:44,9/10/2022 9:44,CSC/CAR,AR,,Y,N
2020,2,202002,BR-L1535,Fiscal Management Modernization and Enhancement Project for the State of Paraíba - PROFISCO II-PB,Proyecto de Mejora y Fortalecimiento de la Gestión Fiscal del Estado de Paraíba - PROFISCO II-PB,ZZZ,BR,Brazil,Brasil,CSC,LON,Loan,Préstamo,IFD/FMM,Fiscal Management,IFD,VPS,2020,RM-FIS,FISCAL POLICY FOR SUSTAINABILITY AND GROWTH,POLÍTICA FISCAL PARA LA SOSTENIBILIDAD Y EL CRECIMIENTO,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP,N/A,Not Applicable,Not Applicable,ZZZ,Undefined,ACTIVE,ACTIVE,ACTIVO,ZZZ,Undefined,Undefined,PREP_PH,Preparation,Preparation,STARTED,Started,Iniciado,9999,2021,10,10/31/2021 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,TBD,TO BE DETERMINED,A DETERMINAR,0,0,0,0,0,0,0,0,0,0,0,0,Y,Y,48591,3/2/2020 9:47,3/2/2020 9:47,ZZZ,BR,,,
2024,2,202402,BR-L1535,Fiscal Management Modernization Project for the State of Paraíba - PROFISCO II PB,Proyecto de Modernización de la Gestión Fiscal del Estado de Paraíba - PROFISCO II PB,5188/OC-BR,BR,Brazil,Brasil,CSC,LON,Loan Operation,Operación de Préstamo,IFD/FMM,Fiscal Management,IFD,VPS,2020,RM-FIS,FISCAL POLICY FOR SUSTAINABILITY AND GROWTH,POLÍTICA FISCAL PARA LA SOSTENIBILIDAD Y EL CRECIMIENTO,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),N/A,Not Applicable,Not Applicable,FFF,Flexible Financing Facility,ACTIVE,ACTIVE,ACTIVO,A,ACTIVE,ACTIVO,EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),2020,2024,6,6/30/2024 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,ORC,Ordinary Capital,,0,0,0,0,0,0,0,0,0,0,0,0,Y,Y,67949,3/1/2024 10:05,3/1/2024 10:05,CSC/CBR,BR,,Y,N
2020,2,202002,AR-L1248,Provincial Management Strengthening Program,Programa de Fortalecimiento de la Gestión Provincial,3835/OC-AR,AR,Argentina,Argentina,CSC,LON,Loan,Préstamo,IFD/FMM,Fiscal Management,IFD,VPS,2016,RM-DES,DECENTRALIZATION & INTERGOVERNMENTAL RELATIONS,DESCENTRALIZACIÓN Y RELACIONES INTERGUBERNAMENTALES,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP,N/A,Not Applicable,Not Applicable,FFF,Flexible Financing Facility,ACTIVE,ACTIVE,ACTIVO,A,ACTIVE,ACTIVO,EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),2016,2021,2,2/28/2021 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,ORC,Ordinary Capital,,0,0,0,7000000,7000000,7000000,0,0,0,0,0,0,Y,Y,10177,3/2/2020 9:47,3/2/2020 9:47,CAR,AR,,,
2019,2,201902,EC-L1251,Program to Support State-Owned Enterprises Reform,Programa de Apoyo a la Reforma de Empresas Públicas,ZZZ,EC,Ecuador,Ecuador,CAN,LON,Loan,Préstamo,IFD/FMM,Fiscal Management,IFD,VPS,2019,RM-PUB,REFORM AND PUBLIC SECTOR SUPPORT,REFORMA Y APOYO AL SECTOR PUBLICO,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP,N/A,Not Applicable,Not Applicable,ZZZ,Undefined,ACTIVE,ACTIVE,ACTIVO,ZZZ,Undefined,Undefined,PREP_PH,Preparation,Preparation,PP,PP Approved,PP Aprobado,9999,2020,7,7/31/2020 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,TBD,TO BE DETERMINED,A DETERMINAR,0,0,0,0,0,0,0,0,0,0,0,0,Y,Y,35260,7/10/2019 20:51,7/10/2019 20:51,ZZZ,EC,,,
2023,2,202302,EC-L1253,Program to Improve Tax and Customs Administration,Programa de Mejora de la Administración Tributaria y Aduanera,5599/KI-EC,EC,Ecuador,Ecuador,CAN,LON,Loan Operation,Operación de Préstamo,IFD/FMM,Fiscal Management,IFD,VPS,2022,RM-REA,REVENUE ADMINISTRATION,ADMINISTRACIÓN DE INGRESOS,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),N/A,Not Applicable,Not Applicable,PTF,Public Sector Trust Fund Lending,ACTIVE,ACTIVE,ACTIVO,A,ACTIVE,ACTIVO,EXEC_PH,Execution,Execution,EFPE,Effective/Pending Eligibility,Efectivo/Pendiente Elegibilidad,2022,2028,2,2/29/2028 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,KIF,Korea Infrastructure Development Co-Fina,,0,0,0,0,0,0,0,0,0,0,0,0,Y,Y,151243,3/1/2023 11:32,3/1/2023 11:32,CAN/CEC,EC,,Y,N
2024,2,202402,EC-L1253,Program to Improve Tax and Customs Administration,Programa de Mejora de la Administración Tributaria y Aduanera,5598/OC-EC-1,EC,Ecuador,Ecuador,CAN,LON,Loan Operation,Operación de Préstamo,IFD/FMM,Fiscal Management,IFD,VPS,2022,RM-REA,REVENUE ADMINISTRATION,ADMINISTRACIÓN DE INGRESOS,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),N/A,Not Applicable,Not Applicable,ZZZ,Not Defined,ACTIVE,ACTIVE,ACTIVO,A,ACTIVE,ACTIVO,EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),2022,2024,4,4/30/2024 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,ORC,Ordinary Capital,,0,0,0,0,0,0,0,0,0,0,0,0,Y,Y,175725,3/1/2024 10:06,3/1/2024 10:06,CAN/CEC,EC,5598/OC-EC,N,N
2024,2,202402,EC-L1253,Program to Improve Tax and Customs Administration,Programa de Mejora de la Administración Tributaria y Aduanera,5598/OC-EC-2,EC,Ecuador,Ecuador,CAN,LON,Loan Operation,Operación de Préstamo,IFD/FMM,Fiscal Management,IFD,VPS,2022,RM-REA,REVENUE ADMINISTRATION,ADMINISTRACIÓN DE INGRESOS,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),N/A,Not Applicable,Not Applicable,ZZZ,Not Defined,ACTIVE,ACTIVE,ACTIVO,A,ACTIVE,ACTIVO,EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),2022,2027,9,9/30/2027 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,ORC,Ordinary Capital,,0,0,0,0,0,0,0,0,0,0,0,0,Y,Y,175833,3/1/2024 10:06,3/1/2024 10:06,CAN/CEC,EC,5598/OC-EC,N,N
2024,2,202402,EC-L1253,Program to Improve Tax and Customs Administration,Programa de Mejora de la Administración Tributaria y Aduanera,5599/KI-EC,EC,Ecuador,Ecuador,CAN,LON,Loan Operation,Operación de Préstamo,IFD/FMM,Fiscal Management,IFD,VPS,2022,RM-REA,REVENUE ADMINISTRATION,ADMINISTRACIÓN DE INGRESOS,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),N/A,Not Applicable,Not Applicable,PTF,Public Sector Trust Fund Lending,ACTIVE,ACTIVE,ACTIVO,A,ACTIVE,ACTIVO,EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),2022,2027,4,4/30/2027 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,KIF,Korea Infrastructure Development Co-Fina,,0,0,0,0,0,0,0,0,0,0,0,0,Y,Y,151233,3/1/2024 10:06,3/1/2024 10:06,CAN/CEC,EC,,Y,Y
2022,2,202202,EC-L1253,Program for the Improvement of Tax and Customs Administration,Programa de Mejora de la Administración Tributaria y Aduanera,ZZZ,EC,Ecuador,Ecuador,CAN,LON,Loan Operation,Operación de Préstamo,IFD/FMM,Fiscal Management,IFD,VPS,2022,RM-REA,REVENUE ADMINISTRATION,ADMINISTRACIÓN DE INGRESOS,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),N/A,Not Applicable,Not Applicable,ZZZ,Not Defined,ACTIVE,ACTIVE,ACTIVO,ZZZ,Undefined,Undefined,PREP_PH,Preparation,Preparation,PODDIST,POD Distributed to QRR,POD Distributed to QRR,9999,2023,6,6/30/2023 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,TBD,TO BE DETERMINED,A DETERMINAR,0,0,0,0,0,0,0,0,0,0,0,0,Y,Y,41392,9/10/2022 9:44,9/10/2022 9:44,ZZZ,EC,,,
2023,2,202302,PN-L1172,Fiscal Intelligence Program to Improve Spending Quality in Panama,Programa de Inteligencia Fiscal para Aumentar la Calidad del Gasto en Panamá,5533/OC-PN,PA,Panama,Panamá,CID,LON,Loan Operation,Operación de Préstamo,IFD/FMM,Fiscal Management,IFD,VPS,2022,RM-FIS,FISCAL POLICY FOR SUSTAINABILITY AND GROWTH,POLÍTICA FISCAL PARA LA SOSTENIBILIDAD Y EL CRECIMIENTO,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),N/A,Not Applicable,Not Applicable,FFF,Flexible Financing Facility,ACTIVE,ACTIVE,ACTIVO,A,ACTIVE,ACTIVO,EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),2022,2023,12,12/31/2023 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,ORC,Ordinary Capital,,0,0,0,0,0,0,0,0,0,0,0,0,Y,Y,91648,3/1/2023 11:33,3/1/2023 11:33,CID/CPN,PN,,Y,N
2024,2,202402,PN-L1172,Fiscal Intelligence Program to Improve Spending Quality in Panama,Programa de Inteligencia Fiscal para Aumentar la Calidad del Gasto en Panamá,5533/OC-PN,PA,Panama,Panamá,CID,LON,Loan Operation,Operación de Préstamo,IFD/FMM,Fiscal Management,IFD,VPS,2022,RM-FIS,FISCAL POLICY FOR SUSTAINABILITY AND GROWTH,POLÍTICA FISCAL PARA LA SOSTENIBILIDAD Y EL CRECIMIENTO,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),N/A,Not Applicable,Not Applicable,FFF,Flexible Financing Facility,ACTIVE,ACTIVE,ACTIVO,A,ACTIVE,ACTIVO,EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),2022,2027,8,8/31/2027 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,ORC,Ordinary Capital,,0,0,0,0,0,0,0,0,0,0,0,0,Y,Y,141912,3/1/2024 10:06,3/1/2024 10:06,CID/CPN,PN,,Y,N
2022,2,202202,PN-L1172,Development of Fiscal intelligence to improve spending quality in Panamá,Programa de Inteligencia Fiscal para Aumentar la Calidad del Gasto en Panamá,ZZZ,PA,Panama,Panamá,CID,LON,Loan Operation,Operación de Préstamo,IFD/FMM,Fiscal Management,IFD,VPS,2022,RM-FIS,FISCAL POLICY FOR SUSTAINABILITY AND GROWTH,POLÍTICA FISCAL PARA LA SOSTENIBILIDAD Y EL CRECIMIENTO,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),N/A,Not Applicable,Not Applicable,ZZZ,Not Defined,ACTIVE,ACTIVE,ACTIVO,ZZZ,Undefined,Undefined,PREP_PH,Preparation,Preparation,PODDIST,POD Distributed to QRR,POD Distributed to QRR,9999,2022,12,12/31/2022 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,TBD,TO BE DETERMINED,A DETERMINAR,0,0,0,0,0,0,0,0,0,0,0,0,Y,Y,91636,9/10/2022 9:44,9/10/2022 9:44,ZZZ,PN,,,
2022,2,202202,PN-L1172,Development of Fiscal intelligence to improve spending quality in Panamá,Programa de Inteligencia Fiscal para Aumentar la Calidad del Gasto en Panamá,ZZZ,PA,Panama,Panamá,CID,LON,Loan Operation,Operación de Préstamo,IFD/FMM,Fiscal Management,IFD,VPS,2022,RM-FIS,FISCAL POLICY FOR SUSTAINABILITY AND GROWTH,POLÍTICA FISCAL PARA LA SOSTENIBILIDAD Y EL CRECIMIENTO,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),N/A,Not Applicable,Not Applicable,ZZZ,Not Defined,ACTIVE,ACTIVE,ACTIVO,ZZZ,Undefined,Undefined,PREP_PH,Preparation,Preparation,PODDIST,POD Distributed to QRR,POD Distributed to QRR,9999,2023,11,11/30/2023 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,TBD,TO BE DETERMINED,A DETERMINAR,0,0,0,0,0,0,0,0,0,0,0,0,Y,Y,91647,9/10/2022 9:44,9/10/2022 9:44,ZZZ,PN,,,
2020,2,202002,UR-L1111,Program for Development and Strengthening of Fiscal and Subnational Service Management,Programa de Desarrollo y Fortalecimiento de la Gestión Fiscal y de Servicios Subnacionales,3792/OC-UR,UY,Uruguay,Uruguay,CSC,LON,Loan,Préstamo,IFD/FMM,Fiscal Management,IFD,VPS,2016,RM-DES,DECENTRALIZATION & INTERGOVERNMENTAL RELATIONS,DESCENTRALIZACIÓN Y RELACIONES INTERGUBERNAMENTALES,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP,N/A,Not Applicable,Not Applicable,FFF,Flexible Financing Facility,ACTIVE,ACTIVE,ACTIVO,A,ACTIVE,ACTIVO,EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),2016,2020,8,8/31/2020 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,ORC,Ordinary Capital,,0,0,0,0,0,0,0,0,0,0,0,0,Y,Y,9270,3/2/2020 9:47,3/2/2020 9:47,CUR,UR,,,
2023,2,202302,BR-L1534,Fiscal Management Modernization Project for the State of Rio Grande do Sul – PROFISCO II – RS,Proyecto de Mejora y Fortalecimiento de la Gestión Fiscal del Estado de Rio Grande do Sul - PROFISCO II-RS,4961/OC-BR,BR,Brazil,Brasil,CSC,LON,Loan Operation,Operación de Préstamo,IFD/FMM,Fiscal Management,IFD,VPS,2019,RM-FIS,FISCAL POLICY FOR SUSTAINABILITY AND GROWTH,POLÍTICA FISCAL PARA LA SOSTENIBILIDAD Y EL CRECIMIENTO,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),N/A,Not Applicable,Not Applicable,FFF,Flexible Financing Facility,ACTIVE,ACTIVE,ACTIVO,A,ACTIVE,ACTIVO,EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),2019,2023,3,3/31/2023 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,ORC,Ordinary Capital,,0,0,0,0,0,0,0,0,0,0,0,0,Y,Y,44532,3/1/2023 11:32,3/1/2023 11:32,CSC/CBR,BR,,Y,N
2024,2,202402,BR-L1377,National Prog. to Support the Adm and Fiscal Manag Brazilian MunicipiosPNAFM III,Prog. Nacional de Apoyo a la Gestión Adm y Fiscal Municipios Brasileños PNAFMIII,3391/OC-BR,BR,Brazil,Brasil,CSC,LON,Loan Operation,Operación de Préstamo,IFD/FMM,Fiscal Management,IFD,VPS,2014,RM-FIS,FISCAL POLICY FOR SUSTAINABILITY AND GROWTH,POLÍTICA FISCAL PARA LA SOSTENIBILIDAD Y EL CRECIMIENTO,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),N/A,Not Applicable,Not Applicable,FFF,Flexible Financing Facility,ACTIVE,ACTIVE,ACTIVO,A,ACTIVE,ACTIVO,EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),2014,2024,4,4/30/2024 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,ORC,Ordinary Capital,,0,0,0,0,0,0,0,0,0,0,0,0,Y,Y,22812,3/1/2024 10:05,3/1/2024 10:05,CSC/CBR,BR,,Y,N
2023,2,202302,BR-L1534,Fiscal Management Modernization Project for the State of Rio Grande do Sul – PROFISCO II – RS,Proyecto de Mejora y Fortalecimiento de la Gestión Fiscal del Estado de Rio Grande do Sul - PROFISCO II-RS,4961/OC-BR,BR,Brazil,Brasil,CSC,LON,Loan Operation,Operación de Préstamo,IFD/FMM,Fiscal Management,IFD,VPS,2019,RM-FIS,FISCAL POLICY FOR SUSTAINABILITY AND GROWTH,POLÍTICA FISCAL PARA LA SOSTENIBILIDAD Y EL CRECIMIENTO,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),N/A,Not Applicable,Not Applicable,FFF,Flexible Financing Facility,ACTIVE,ACTIVE,ACTIVO,A,ACTIVE,ACTIVO,EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),2019,2025,12,12/31/2025 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,ORC,Ordinary Capital,,0,0,0,0,0,0,0,0,0,0,0,0,Y,Y,68163,3/1/2023 11:32,3/1/2023 11:32,CSC/CBR,BR,,Y,N
