yr,mth,projection_cycle,project_number,project_engl_nm,project_spanish_nm,operation_number,country_cd,country_engl_nm,country_spanish_nm,region,project_type_cd,project_type_engl_nm,project_type_spanish_nm,responsible_unit,responsible_unit_nm,department_cd,vp_org_unit_cd,pipe_year,sector_cd,sector_engl_nm,sector_spanish_nm,lending_type_cd,lending_type_engl_nm,lending_type_spanish_nm,lending_instrument_cd,lending_instrument_engl_nm,lending_instrument_spanish_nm,modality_cd,modality_engl_nm,modality_spanish_nm,taxonomy_cd,taxonomy_engl_nm,taxonomy_spanish_nm,financial_instrument_cd,financial_instrument_engl_nm,project_status_cd,project_status_engl_nm,project_status_spanish_nm,project_execution_status,project_execution_status_engl_nm,project_execution_status_spanish_nm,project_phase_cd,project_phase_engl_nm,project_phase_spanish_nm,project_stage_cd,project_stage_engl_nm,project_stage_spanish_nm,approval_year,transaction_year,transaction_month,transaction_date,approved_crncy_cd,approved_crncy_engl_nm,approved_crncy_spanish_nm,reporting_crncy_cd,reporting_crncy_engl_nm,reporting_crncy_spanish_nm,fund_cd,fund_engl_nm,fund_spanish_nm,projection_amnt_apprvd_crncy,projection_amnt_rpt_crncy,projection_amnt_useq,baseline_projection_amnt_apprvd_crncy,baseline_projection_amnt_rpt_crncy,baseline_projection_amnt_useq,disbursed_amnt_apprvd_crncy,disbursed_amnt_rpt_crncy,disbursed_amnt_useq,disbursed_ytd_amnt_apprvd_crncy,disbursed_ytd_amnt_rpt_crncy,disbursed_ytd_amnt_useq,is_projection,is_agreed_projection,convrgnc_disb_proj_id,dw_crte_ts,dw_updt_ts,udr_cd,idb_country_cd,parnt_operation_number,fin_processing,sub_loans_exist
2021,3,202103,JA-L1087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,PE-L1130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2021,3,202103,BR-L1533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,CH-L1160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2019,2,201902,BR-L1349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2023,2,202302,BA-L1050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2011,4,201104,PR-L1027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,,,,,,,,,,,,,,,,,180000,0,0,0,0,0,0,Y,Y,,,,,,,,
2023,2,202302,DR-L1117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,3500000,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,BR-L1527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2023,2,202302,PE-L1266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,BR-L1499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2021,3,202103,EC-L1253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,BR-L1511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,BR-L1511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,,8744530,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,BR-L1511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2023,2,202302,PE-L1266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2027,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,EC-L1230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,EC-L1230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,SU-L1065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2023,2,202302,CO-L1245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,,30000000,0,0,0,0,0,0,Y,Y,,,,,,,,
2013,4,201304,BR-L1186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,4000000,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,EC-L1230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,EC-L1230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,,13576000,0,0,0,0,0,0,Y,Y,,,,,,,,
2023,2,202302,GU-L1096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,BR-L1539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2024,2,202402,BR-L1533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2021,3,202103,BR-L1550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2021,3,202103,BR-L1539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2021,3,202103,BR-L1511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2015,2,201502,NI-L1033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,92000,0,0,0,0,0,0,Y,Y,,,,,,,,
2021,3,202103,PE-L1231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,,,,,,,,,,,,,,,,4883710,0,0,0,0,0,0,Y,Y,,,,,,,,
2013,4,201304,BR-L1175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,,,,8000000,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,PE-L1266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,DR-L1144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,PE-L1266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2027,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2021,3,202103,UR-L1170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,PE-L1266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,20000000,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,BL-L1038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,BL-L1038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2011,4,201104,BR-L1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,,,,,,,,,,,,,,,,,4000000,0,0,0,0,0,0,Y,Y,,,,,,,,
2012,3,201203,BR-L1093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,,,,,,,,,,,,,,,,,1000000,0,0,0,0,0,0,Y,Y,,,,,,,,
2014,4,201404,BR-L1088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,5000000,0,0,0,0,0,0,Y,Y,,,,,,,,
2021,3,202103,BR-L1537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2023,2,202302,BA-L1056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2023,2,202302,BA-L1056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2009,1,200901,GY-L1028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,,,,,,,,,,,,,,,,,112500,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,CO-L1164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2014,4,201404,BR-L1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,,,,1600000,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,JA-L1087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,CO-L1164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,CO-L1164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2019,2,201902,BR-L1511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2010,2,201002,NI-L1033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,,,,,,,,,,,,,,,,,400000,0,0,0,0,0,0,Y,Y,,,,,,,,
2020,2,202002,BR-L1511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2024,2,202402,BR-L1517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2011,4,201104,BR-L1251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,,,,,,,,,,,,,,,,,10000000,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,CO-L1164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2023,2,202302,BR-L1533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2023,2,202302,BR-L1533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026,,,,,,,,,,,,,,,,,4280000,0,0,0,0,0,0,Y,Y,,,,,,,,
2013,4,201304,BR-L1117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,1000000,0,0,0,0,0,0,Y,Y,,,,,,,,
2017,2,201702,BR-L1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,,,,1658000,0,0,0,0,0,0,Y,Y,,,,,,,,
2023,2,202302,PR-L1179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2023,2,202302,EC-L1230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2024,2,202402,BR-L1599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,AR-L1282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,BR-L1511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,BR-L1511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2009,1,200901,PR-L1027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,,,,,,,,,,,,,,,,,40000,0,0,0,0,0,0,Y,Y,,,,,,,,
2013,4,201304,EC-L1084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,4000000,0,0,0,0,0,0,Y,Y,,,,,,,,
2019,2,201902,PR-L1027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,,,,,,,,,,200000,0,0,0,0,0,0,Y,Y,,,,,,,,
2016,2,201602,PR-L1027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,,,,40000,0,0,0,0,0,0,Y,Y,,,,,,,,
2017,2,201702,BO-L1063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,,,,6000000,0,0,0,0,0,0,Y,Y,,,,,,,,
2013,4,201304,PR-L1027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,180000,0,0,0,0,0,0,Y,Y,,,,,,,,
2021,3,202103,JA-L1087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2020,2,202002,BR-L1511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,UR-L1170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,UR-L1170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2015,2,201502,ME-L1115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,1000000,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,BR-L1502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,EC-L1230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2023,2,202302,JA-L1087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2019,2,201902,CO-L1227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2012,3,201203,TT-L1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,,,,2264000,0,0,0,0,0,0,Y,Y,,,,,,,,
2014,4,201404,BR-L1117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,1000000,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,BR-L1498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2023,2,202302,BR-L1517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,3000000,0,0,0,0,0,0,Y,Y,,,,,,,,
2012,3,201203,BR-L1160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,,,,,,,,,,,,,,,,,5000000,0,0,0,0,0,0,Y,Y,,,,,,,,
2009,1,200901,AR-L1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,,,,,,,,,,,,,,,,,2952000,0,0,0,0,0,0,Y,Y,,,,,,,,
2014,4,201404,BR-L1251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,,,,3200000,0,0,0,0,0,0,Y,Y,,,,,,,,
2016,2,201602,BR-L1344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,,,,5000000,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,BR-L1498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,BR-L1517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,BR-L1517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2013,4,201304,UR-L1009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,2924000,0,0,0,0,0,0,Y,Y,,,,,,,,
2017,2,201702,BR-L1251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,,,,3000000,0,0,0,0,0,0,Y,Y,,,,,,,,
2015,2,201502,BR-L1344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,,,,1000000,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,BR-L1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,CO-L1164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2024,2,202402,GY-L1083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2019,2,201902,AR-L1282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2019,2,201902,AR-L1282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2013,4,201304,BR-L1088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,4885000,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,CO-L1164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,CO-L1164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2024,2,202402,BA-L1056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2023,2,202302,BR-L1517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2023,2,202302,BR-L1498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2023,2,202302,BR-L1517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2021,3,202103,SU-L1050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2015,2,201502,BR-L1344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,1098000,0,0,0,0,0,0,Y,Y,,,,,,,,
2010,2,201002,BR-L1057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,,,,,,,,,,,,,,,,,1000000,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,ES-L1143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2023,2,202302,PE-L1231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,BL-L1038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,,3800000,0,0,0,0,0,0,Y,Y,,,,,,,,
2015,2,201502,PE-L1087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,2500000,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,BL-L1038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2023,2,202302,DR-L1144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2014,4,201404,EC-L1084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,1500000,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,CH-L1160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2023,2,202302,BR-L1517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2023,2,202302,CO-L1164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2023,2,202302,CO-L1164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
